user,id
835002173977145344,577
835000713432469505,578
834982804622622720,579
834969741391454208,580
834480787571478530,581
826410021718257664,582
3645872003,583
834931073989685248,584
834930619700379650,585
834928962757353476,586
834910697272324100,587
834925283719413760,588
1730316619,589
834923377697619970,590
834920361024176128,591
822646582621380610,592
311046226,593
834892115826077696,594
3132205918,595
834873240011030528,596
880411160,597
824411837949157379,598
834820338739449856,599
834800588491722753,600
789999418007285760,601
617730271,602
832596875081572354,603
824228927405260800,604
748491000373358592,605
834631143236440064,606
834599285085704193,607
1101862986,608
834584897729736704,609
441220395,610
834544737872932864,611
627105600,612
834525003597172736,613
868852909,614
834517207476494345,615
834512762105651201,616
834507870578302980,617
519650468,618
834502376828526592,619
834486160252665858,620
3220544512,621
834464458055569411,622
834461384104693768,623
834157102495125504,624
834458628669206528,625
24987895,626
787414891518832640,627
1905847302,628
834422834453569536,629
834419701317038082,630
360664563,631
824771087745564672,632
1143277950,633
1513271720,634
3302857922,635
834273733422505984,636
834255116786085888,637
834254545454772224,638
29129342,639
834251628509270017,640
2301884960,641
834237151189549056,642
834235534797107202,643
2832979883,644
834224980044951553,645
834222532207194112,646
243421082,647
834181549830578178,648
1703694187,649
2508660704,650
834179008690524160,651
1350239563,652
834172523185131521,653
834168836299583489,654
834166820676497409,655
762015078245920768,656
834153545100300289,657
834152305834475521,658
154761893,659
834112060598390784,660
128359670,661
834103073035403264,662
609800544,663
3181841138,664
1675933063,665
834083567328169984,666
3121133378,667
834067583993266176,668
834067589731012608,669
834065596681748480,670
834045176351977472,671
834049121904422912,672
1038242425,673
834016849922752512,674
833967292149014528,675
833942760923082752,676
833919094680330242,677
833906292750168064,678
833904470216024064,679
185755045,680
833873319644508160,681
833879020030791680,682
833877141360095233,683
2272482475,684
833870277889122304,685
833866507008479232,686
543983433,687
3407206905,688
833853939653152769,689
833851112553902080,690
833842312119775232,691
2558940306,692
833825555816542212,693
833819585090560005,694
833817923676434433,695
833803556830470147,696
833802946043326465,697
833801057285312512,698
833782439189348356,699
1945786681,700
833770678507728896,701
833763473075077121,702
833743576467128323,703
833725315008520192,704
833724450130518017,705
443164343,706
833706865129254914,707
2889089712,708
833677801169551360,709
2356880976,710
833592524090511361,711
833567935297966082,712
833560665180749824,713
833556898536370177,714
4134612694,715
833539095527825408,716
816827785167732736,717
1551923521,718
833500879823179780,719
833500046620495872,720
753389738627698688,721
833486974556180480,722
833490498627182593,723
833490089304920066,724
833488535546187777,725
3029185408,726
833452716450074624,727
833451319138648066,728
833448069643513861,729
854695634,730
833441464038391809,731
830295216695418881,732
833432217657470977,733
775138264097382400,734
833424225671188480,735
833421414073978881,736
2177324729,737
833394777508962304,738
833399100032897026,739
833380358192320512,740
833369552822075392,741
833350442755170304,742
833339599267233792,743
833318197038346242,744
77293355,745
833317834772140033,746
833296635237060610,747
18775855,748
833290589932290049,749
833251139785211904,750
833227947540619264,751
833203017822388224,752
833184279123357697,753
833167807906979840,754
833158736243986432,755
2266238258,756
1574053362,757
833149356798783488,758
833122635798155264,759
833129528872558594,760
833107787811000321,761
833068243556397059,762
2273265026,763
833057270325981184,764
3125211665,765
255701646,766
832989598645153792,767
832956507163594752,768
832948366497742849,769
832826618007711746,770
1629121200,771
832812480569208833,772
832810249325121536,773
832797643482951681,774
832795822337069057,775
832786537662251008,776
832790122387140608,777
832780586771238912,778
832773924391784449,779
824665912921956356,780
832769143489261569,781
832763967571320832,782
832758656198283264,783
1290073927,784
832741032756260864,785
832729386940059648,786
832726340457492481,787
2666564770,788
832713917700771841,789
832694477357658112,790
393749372,791
832684760426090497,792
564811291,793
265679601,794
832615637730095104,795
755210748,796
209195675,797
824701068097572865,798
832564680795238402,799
832516154195337217,800
71150898,801
832491937072439296,802
832467730435497987,803
832467221809025024,804
832461763350114304,805
832460260132524033,806
867535674,807
832434983151235072,808
832431207535230976,809
2259304270,810
832409154765484033,811
832398046864478208,812
832396238381252610,813
832390998286356483,814
832383501118865408,815
817086846324899843,816
832364853251731457,817
832363982715490304,818
832362979035320320,819
832362348593737728,820
832362147732598784,821
832359618194059264,822
832358311630688256,823
4503657165,824
1373681773,825
832344919847084032,826
832335979163840515,827
832329132834963456,828
832324572787650561,829
322585198,830
832228698988371968,831
2525969813,832
832296522611974144,833
832273223496638464,834
831947676224778240,835
832206362251816961,836
832191086621757441,837
832172099221471232,838
459586511,839
832132512163958784,840
832108164887744513,841
832076536249466880,842
2553775345,843
1478664618,844
3244335299,845
832052425792045056,846
832020494895374337,847
316787244,848
832033969109598209,849
830846444911333376,850
832027886928400385,851
798593262982459393,852
831968421352988678,853
831965021479526403,854
831963123594776576,855
548207132,856
831961693303500800,857
831940794693083137,858
3227059463,859
831904341384630273,860
831902606922547200,861
831889925691863041,862
1521239869,863
184113149,864
831872585688309761,865
831858444563075072,866
831781336545386496,867
831764608117506048,868
831741558437322753,869
831739866501226498,870
831736957634019333,871
831715291335892992,872
792112148503666689,873
831717736120250369,874
3304513664,875
830275060002873345,876
831684267600183296,877
831675873938046976,878
724053759731494913,879
831665305982205954,880
831662364445515777,881
831661999981461509,882
831657839445807104,883
824302538258284544,884
390799247,885
831649217672273921,886
1869534487,887
1138808810,888
831614273990303744,889
56445769,890
831588279661244418,891
831576743769169921,892
3401437101,893
831556617871122436,894
808873863820046337,895
831537696971509760,896
831534489188913152,897
2328069925,898
831531477007527936,899
831528029360836608,900
831327556691492864,901
858582810,902
831514715138428928,903
831514670523699200,904
2369676933,905
831496960754475008,906
258481377,907
831362415581392896,908
831362293992681472,909
829942023910076416,910
504729483,911
68584797,912
831335140332810240,913
831329754880040960,914
831329131853922304,915
831327623330410497,916
831319794691502085,917
831314371699634176,918
831306031561072641,919
831295526251290624,920
1387804332,921
830939147321892865,922
831274344202526721,923
831265520729071619,924
831253164909293568,925
2460612949,926
1563550194,927
449414467,928
831210831555784704,929
831209454200815616,930
831207474271289351,931
831204174746492928,932
571407727,933
831198491850469381,934
830605435560419328,935
22147009,936
831181006287822848,937
831180264349061124,938
830426541628735488,939
829872449202307074,940
831060995737006080,941
827347314838761472,942
2328203131,943
831029483972866049,944
822287983755853824,945
830999095426838529,946
1363127011,947
365733286,948
168933384,949
830961791928774656,950
830961349966565376,951
2725799211,952
830926701110710273,953
830921890420113409,954
830910297397411841,955
830915146423865344,956
830900044941447168,957
623415695,958
830890687189176322,959
830889787234062336,960
2858997966,961
760613210554822657,962
830870543276634112,963
766627458267377664,964
830856791370113024,965
830838311124029440,966
830835690573352970,967
161751831,968
824666507485581312,969
830817000834396160,970
830814370145923072,971
830806928062308353,972
1941809274,973
830765013984038912,974
830763116472459265,975
2194175978,976
830752594096160768,977
830696820581871617,978
830660433543647232,979
804954517255102464,980
830652042372845572,981
3068657302,982
829554070578987008,983
830635737326481408,984
1909830049,985
830627270700134402,986
830479638333886467,987
3517897276,988
27799160,989
42885752,990
830572415818223616,991
3166124299,992
830528638944735239,993
830502125809590272,994
830499581293105152,995
2606936509,996
830463770866700290,997
830444256447848449,998
830438146785628162,999
830426264385310724,1000
18017399,1001
830411900139606016,1002
830398599225810945,1003
830308468972216320,1004
823261967397908481,1005
830282468146159617,1006
830265241338515456,1007
21705927,1008
2196651410,1009
2590452385,1010
1424549095,1011
830239405092769793,1012
830238540898394112,1013
2471512382,1014
830206550002298880,1015
830202656765394944,1016
830198013452652544,1017
830196226461167616,1018
830191632288989186,1019
830181293614886912,1020
830179187910656000,1021
830176593683156992,1022
1500501860,1023
2715917644,1024
829872129508270081,1025
830127344513847296,1026
830117252884209664,1027
830112650075967490,1028
812545240355762176,1029
830109697550213120,1030
830106386398904320,1031
798223464180154368,1032
830099864717553666,1033
830090814600708100,1034
2549094594,1035
830063568905179137,1036
788063600514633728,1037
142091504,1038
830034998992461825,1039
830000761190875136,1040
829949112866971648,1041
829924481787322369,1042
829928177325662209,1043
829924944565850112,1044
1618515480,1045
829921022497476608,1046
829920563737067520,1047
829917716995833856,1048
829916586177921024,1049
829915640882425857,1050
829915005407596544,1051
829913400578809860,1052
829912931202658304,1053
829912515853348865,1054
829912091117092865,1055
829904679723216897,1056
829903737862897664,1057
829903332865081344,1058
829902807662747648,1059
829902504930455552,1060
829901626974543872,1061
829902098691153921,1062
829901669429297152,1063
829899665239920640,1064
829899205112115201,1065
829898836743163904,1066
829897783545098244,1067
829897459979653121,1068
829897132320681984,1069
829896562147020801,1070
829896201973665792,1071
829894746701172736,1072
829894600051523584,1073
829892428232585217,1074
829890521950740480,1075
829889760713908225,1076
829889344878047232,1077
829888903511437312,1078
829888182602891265,1079
829886750151540736,1080
829885979284602880,1081
829885655777964033,1082
829885353377091586,1083
829884732599046144,1084
829883937971396612,1085
829883531417501697,1086
829883116412076032,1087
829882539296829440,1088
829881956301156352,1089
829881604738781184,1090
829881280846245889,1091
829880869703802882,1092
829880526060261376,1093
829880001348698112,1094
829879610208899072,1095
829879283631923200,1096
4052917359,1097
829878939258613760,1098
829878585653608450,1099
829878250306428930,1100
829877793664167936,1101
829877415350517760,1102
829876977683283969,1103
829874480151396353,1104
829875917468139522,1105
829875553595432960,1106
829875182730883074,1107
829874883404369921,1108
308285751,1109
829873271218782208,1110
829872804430479361,1111
829870730196054017,1112
821523766866022401,1113
829863001788444672,1114
829856833691074560,1115
829855374731837440,1116
829848693931122689,1117
829846595906723841,1118
2405236944,1119
1391054809,1120
582348138,1121
829807433211973632,1122
829801223297568768,1123
828594780196261890,1124
829796807987359748,1125
21657325,1126
829466215345225729,1127
829484917268553729,1128
829778037231255552,1129
477169059,1130
558172374,1131
187191258,1132
829755140110434304,1133
829734456017694720,1134
750737526,1135
829706115411750912,1136
829699163319304192,1137
24784713,1138
829678880575348739,1139
829585579956269056,1140
283633386,1141
829547671929122817,1142
829543225853673473,1143
829543422453219332,1144
829528103609327617,1145
829524661624926208,1146
829517224138391552,1147
829481631404535809,1148
3632409075,1149
511273429,1150
829489212474941446,1151
829483399232495616,1152
829483169732816896,1153
829463735374864384,1154
260622931,1155
829446684782522368,1156
829439556558610432,1157
829437212282454016,1158
4329531494,1159
829423185342894081,1160
829419186124357632,1161
754728596132990976,1162
829418073216184320,1163
829410169025093636,1164
829406713652641796,1165
829401841750462477,1166
2494357640,1167
829384986461605890,1168
1691436096,1169
829382065951035397,1170
829372980882980865,1171
825975000909877248,1172
829332501827051521,1173
829329804725989376,1174
829237988152508418,1175
775371948729757696,1176
829221937092104194,1177
829217378739302401,1178
829198586307018752,1179
165822519,1180
1401094333,1181
829183911313997832,1182
829183258990694402,1183
829175879393800192,1184
829166913288798208,1185
829160342748028928,1186
829157100005814276,1187
829154067242971137,1188
829153470565462016,1189
829148884882460672,1190
829147536329879552,1191
829145890434609153,1192
829139407353573376,1193
829120519354122241,1194
829112420736045056,1195
829111791485587456,1196
829112315761000449,1197
829109796364226562,1198
829109147195023360,1199
829103158920146944,1200
827643788122320897,1201
829098138879348737,1202
829091660785016832,1203
829044929620017152,1204
829089094303105024,1205
829085920007593985,1206
829085214278348801,1207
829083633373810691,1208
829080852411854849,1209
716423721918050306,1210
829080882401144832,1211
829080662602895369,1212
829079663263830016,1213
224489158,1214
868853790,1215
829047752453718016,1216
829042064767721473,1217
829033500351275008,1218
829028760494170112,1219
757956246922207232,1220
828943723321028610,1221
1276431156,1222
828739378012897280,1223
1319178672,1224
828960796088606720,1225
828960859972108289,1226
828921513990557698,1227
828906311173672960,1228
828878564019695616,1229
828844108714213376,1230
828834962254073856,1231
823228127707013121,1232
828828886091833344,1233
828823258036187138,1234
751246906832060416,1235
828815975466225665,1236
828807263695536128,1237
828797374046801920,1238
1618496850,1239
828788011747913729,1240
828785873919541248,1241
828784884751663104,1242
2155210955,1243
843987902,1244
828758659907805184,1245
828750028168638465,1246
828744496645042176,1247
828744121410002944,1248
828743957404348417,1249
828743750616748032,1250
828744031681314822,1251
828731295513522176,1252
828723077655756802,1253
828717289734361088,1254
803962026213130240,1255
828714089597788161,1256
828714045150810114,1257
828713794255912960,1258
769439960386502656,1259
828703002978578433,1260
828699661980532737,1261
2999775289,1262
828687896970350592,1263
828672161795756032,1264
828670320802459648,1265
1655730074,1266
462969894,1267
82416891,1268
828651274400849920,1269
828640003416793088,1270
828634423075696641,1271
828627253261168640,1272
828590689298612226,1273
828588091489267713,1274
826740031519850496,1275
828562693107888129,1276
828561439069704192,1277
828545076422963201,1278
828518923347845120,1279
828496148096761856,1280
828480964921749505,1281
828466722042634241,1282
828460055741755392,1283
828458921438371843,1284
828453477567254528,1285
613963251,1286
828449540122484736,1287
828449512452534272,1288
622929863,1289
828442561257811968,1290
828438583442862083,1291
828437600193097733,1292
826029751609470980,1293
828434804173586434,1294
828428540349710338,1295
828427742223953923,1296
828425225700257792,1297
828417778730295296,1298
828415281915641856,1299
828413243404218371,1300
828412350269100032,1301
828408331190599682,1302
828404882881273857,1303
828404373386620928,1304
828404263873368064,1305
828403704864845827,1306
828403571137843201,1307
828402420225028098,1308
828401287800688641,1309
828400127811399681,1310
828391302295322626,1311
3342386891,1312
2382720432,1313
828352616161742848,1314
151116709,1315
828349479724122112,1316
828345959595794433,1317
797166722,1318
828334996217876484,1319
828342271414255618,1320
3882437873,1321
828313129650118656,1322
828313373980971009,1323
828308507229290497,1324
828291790453239808,1325
828281163676602368,1326
2564535844,1327
828276695677431808,1328
828272389217726464,1329
828270369035411456,1330
828266732053811204,1331
828254318029635584,1332
828254319333945344,1333
828241255972888578,1334
828237935631794176,1335
828168828085473280,1336
828137031737958400,1337
828112998396989440,1338
828103216692871168,1339
828100280805892097,1340
828081949667426304,1341
828081541347545088,1342
828074414113697795,1343
828073759298854913,1344
828070236444303361,1345
828065421622390785,1346
828045403706777600,1347
828044837677047808,1348
110224620,1349
828041265887510528,1350
828039980433936388,1351
828039651696926720,1352
1216620960,1353
828034665252605952,1354
543627510,1355
821256243650166784,1356
828025663844130816,1357
828023954619113475,1358
1541310936,1359
828014536024285184,1360
828014147627515904,1361
827919337684090880,1362
828012871602696192,1363
828006211110961153,1364
605009093,1365
828002326803841028,1366
827983621789188097,1367
827977359986978819,1368
827973520684638208,1369
827969878212632576,1370
827966281722769408,1371
827965077387096065,1372
827960682469552128,1373
827955624474472450,1374
827953605965660161,1375
827953453662081024,1376
827952313109200897,1377
827951134954442752,1378
827950670934319110,1379
827946050975625217,1380
827944268698439682,1381
2789506913,1382
827943562499198980,1383
827941737809244160,1384
827940937418539008,1385
827940079679176708,1386
827939425644593153,1387
827938861569417216,1388
827928107529154561,1389
316000724,1390
827886338703769600,1391
827908484364644352,1392
4798949167,1393
966894174,1394
827881922663682048,1395
827879862627098624,1396
827836239302770690,1397
827790073424990208,1398
827775030448762881,1399
827756431751393280,1400
827751318051708928,1401
827743597185335296,1402
827733756303794177,1403
827731883450568705,1404
609339425,1405
827727096223059968,1406
827720630669811714,1407
827716392334065665,1408
827700248084611075,1409
827695336898568192,1410
827693046233960448,1411
827672102211899395,1412
827357155372175360,1413
827642348544917504,1414
827629765955842048,1415
75104569,1416
827593304640520192,1417
827592034420658177,1418
827584828526694400,1419
827584294004596737,1420
4028121923,1421
1463137075,1422
827569621142274049,1423
827568340679917568,1424
242498388,1425
827539433666797570,1426
1969751462,1427
2832094061,1428
827528520477900802,1429
2899851317,1430
626916888,1431
2576870004,1432
530860115,1433
589503833,1434
827396559117520897,1435
827366460557258764,1436
827329580251959296,1437
827316008973172736,1438
1013461388,1439
111662790,1440
827279592327032837,1441
824772547812130818,1442
141411342,1443
77588894,1444
2311169498,1445
490344519,1446
418410139,1447
827239899581579265,1448
827228174857678848,1449
824625180181925888,1450
827220025824145408,1451
827218797400616962,1452
1833140340,1453
1582358977,1454
827192862789996544,1455
4650355219,1456
827187376229330944,1457
601481447,1458
604188088,1459
827169199181160448,1460
827168836176736259,1461
827159523911688192,1462
29470304,1463
1542392910,1464
825908474060079105,1465
827145411995504642,1466
2682687806,1467
827112937210908672,1468
827062609564282880,1469
827048149932003328,1470
827010410494689280,1471
827006472013901824,1472
827006082623164416,1473
827005657652068352,1474
770790546495442945,1475
719267827551760384,1476
826987013924651009,1477
826972421794230272,1478
1413957518,1479
268019487,1480
826948664757202944,1481
405956450,1482
826933499416436739,1483
2743587393,1484
1494040927,1485
826920218760978434,1486
826906902130982914,1487
790264025141481472,1488
1126904443,1489
424193440,1490
826897271191109632,1491
497893844,1492
826890360295137280,1493
826888871799554048,1494
826887554536443907,1495
826878986349326337,1496
826878068350390272,1497
826874225029963776,1498
2317794770,1499
3094147890,1500
2245546813,1501
825234829608353793,1502
826844654792560642,1503
1322824052,1504
1267903729,1505
122181404,1506
826826196587577345,1507
417509728,1508
180228003,1509
826813301199925248,1510
826815072802635776,1511
1605323022,1512
854757920,1513
4845894507,1514
826807292339298304,1515
290225875,1516
3193130119,1517
826739154834882560,1518
826735386701463552,1519
494596602,1520
826703143069216768,1521
826591324123979778,1522
826519691455823877,1523
2759921336,1524
826621085865082880,1525
821515819440074756,1526
825786086068723712,1527
826586776672284672,1528
930136578,1529
826580688019259393,1530
826500117830234117,1531
2411558138,1532
1064003670,1533
1035863845,1534
771952308,1535
3015351425,1536
1611225848,1537
826472608598200321,1538
826464896430776320,1539
821055257019039744,1540
826464955142643712,1541
826455832833449984,1542
826441573055471616,1543
826440914503602177,1544
826438502552330240,1545
1146846416,1546
827956609,1547
2490677119,1548
826340655693697024,1549
4429000217,1550
3376562474,1551
304202021,1552
2778621390,1553
826255685029605376,1554
826249779416031232,1555
826249933732855809,1556
826232204061769728,1557
826224888750948352,1558
1411124492,1559
2842290060,1560
826211214879490048,1561
826185292046618629,1562
700416120,1563
2195035776,1564
826168387692687364,1565
826164381285306368,1566
826160431794364420,1567
1738373690,1568
826126648202387457,1569
715624711900815361,1570
2994884210,1571
826102592795246593,1572
45294089,1573
826083730292879360,1574
826075256712478720,1575
825909184310943744,1576
277275064,1577
826047727465275393,1578
826018266279653376,1579
826005983583412224,1580
182947609,1581
825931232848576515,1582
825924905833160704,1583
825920495480664064,1584
825916082028421120,1585
825908416321351685,1586
825907941597388805,1587
825900930201686017,1588
2318047141,1589
824335407005532160,1590
317189363,1591
719335188,1592
790386178553946112,1593
825874838908710913,1594
825872531785609218,1595
2332045400,1596
